season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2014,8,red_bull_ring,True,False,True,False,False,massa,Brazilian,williams,1,4,18,0,11,58,0,6,0.0,33
2014,8,red_bull_ring,True,False,True,False,False,bottas,Finnish,williams,2,3,40,0,8,58,0,6,0.087,24
2014,8,red_bull_ring,True,False,True,False,False,rosberg,German,mercedes,3,1,140,2,1,258,6,1,0.185,28
2014,8,red_bull_ring,True,False,True,False,False,alonso,Spanish,ferrari,4,5,69,0,4,87,0,3,0.526,32
2014,8,red_bull_ring,True,False,True,False,False,ricciardo,Australian,red_bull,5,8,79,1,3,139,1,2,0.707,24
2014,8,red_bull_ring,True,False,True,False,False,kevin_magnussen,Danish,mclaren,6,7,23,0,9,66,0,5,0.756,21
2014,8,red_bull_ring,True,False,True,False,False,kvyat,Russian,toro_rosso,7,22,4,0,15,12,0,7,0.86,20
2014,8,red_bull_ring,True,False,True,False,False,raikkonen,Finnish,ferrari,8,10,18,0,12,87,0,3,2.036,34
2014,8,red_bull_ring,True,False,True,False,False,button,British,mclaren,11,11,43,0,7,66,0,5,1.021,34
2014,8,red_bull_ring,True,False,True,False,False,vettel,German,red_bull,12,21,60,0,5,139,1,2,1.042,26
2014,8,red_bull_ring,True,False,True,False,False,maldonado,Venezuelan,lotus_f1,13,12,0,0,22,8,0,8,1.18,29
2014,8,red_bull_ring,True,False,True,False,False,vergne,French,toro_rosso,14,20,8,0,14,12,0,7,1.314,24
2014,8,red_bull_ring,True,False,True,False,False,perez,Mexican,force_india,15,6,20,0,10,77,0,4,0.995,24
2014,8,red_bull_ring,True,False,True,False,False,sutil,German,sauber,16,13,0,0,17,0,0,10,2.066,31
2014,8,red_bull_ring,True,False,True,False,False,gutierrez,Mexican,sauber,17,19,0,0,19,0,0,10,2.59,22
2014,8,red_bull_ring,True,False,True,False,False,jules_bianchi,French,marussia,18,15,2,0,16,2,0,9,2.653,24
2014,8,red_bull_ring,True,False,True,False,False,kobayashi,Japanese,caterham,19,16,0,0,21,0,0,11,2.914,27
2014,8,red_bull_ring,True,False,True,False,False,ericsson,Swedish,caterham,20,18,0,0,18,0,0,11,3.914,23
2014,8,red_bull_ring,True,False,True,False,False,chilton,British,marussia,21,17,0,0,20,2,0,9,3.016,23
