season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2008,12,valencia,True,False,False,False,False,massa,Brazilian,ferrari,1,1,54,3,3,111,5,1,0.0,27
2008,12,valencia,True,False,False,False,False,hamilton,British,mclaren,2,2,62,4,1,100,5,2,0.21,23
2008,12,valencia,True,False,False,False,False,kubica,Polish,bmw_sauber,3,3,49,1,4,90,1,3,0.403,23
2008,12,valencia,True,False,False,False,False,raikkonen,Finnish,ferrari,4,18,57,2,2,111,5,1,0.499,28
2008,12,valencia,True,False,False,False,False,kovalainen,Finnish,mclaren,5,4,38,1,6,100,5,2,0.948,26
2008,12,valencia,True,False,False,False,False,vettel,German,toro_rosso,6,6,6,0,16,8,0,9,1.153,21
2008,12,valencia,True,False,False,False,False,trulli,Italian,toyota,7,5,22,0,7,35,0,4,1.32,34
2008,12,valencia,True,False,False,False,False,heidfeld,German,bmw_sauber,8,9,41,0,5,90,1,3,1.642,31
2008,12,valencia,True,False,False,False,False,rosberg,German,williams,9,8,8,0,13,16,0,7,1.732,23
2008,12,valencia,True,False,False,False,False,bourdais,French,toro_rosso,10,10,2,0,18,8,0,9,1.761,29
2008,12,valencia,True,False,False,False,False,nakajima,Japanese,williams,11,15,8,0,14,16,0,7,-0.561,23
2008,12,valencia,True,False,False,False,False,alonso,Spanish,renault,12,20,18,0,8,31,0,5,-0.554,27
2008,12,valencia,True,False,False,False,False,glock,German,toyota,13,7,13,0,10,35,0,4,-0.49,26
2008,12,valencia,True,False,False,False,False,webber,Australian,red_bull,14,12,18,0,9,24,0,6,-0.474,31
2008,12,valencia,True,False,False,False,False,piquet_jr,Brazilian,renault,15,11,13,0,11,31,0,5,-0.245,23
2008,12,valencia,True,False,False,False,False,button,British,honda,16,13,3,0,17,14,0,8,-0.109,28
2008,12,valencia,True,False,False,False,False,coulthard,British,red_bull,17,17,6,0,15,24,0,6,0.246,37
2008,12,valencia,True,False,False,False,False,fisichella,Italian,force_india,18,14,0,0,19,0,0,10,0.279,35
