season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2007,11,hungaroring,False,False,False,False,False,hamilton,British,mclaren,1,1,70,2,1,138,5,11,0.0,22
2007,11,hungaroring,False,False,False,False,False,heidfeld,German,bmw_sauber,2,3,36,0,5,61,0,2,0.478,30
2007,11,hungaroring,False,False,False,False,False,raikkonen,Finnish,ferrari,3,2,52,3,4,111,5,1,0.629,27
2007,11,hungaroring,False,False,False,False,False,rosberg,German,williams,4,7,5,0,13,18,0,4,0.851,22
2007,11,hungaroring,False,False,False,False,False,ralf_schumacher,German,toyota,5,6,2,0,15,9,0,6,0.933,32
2007,11,hungaroring,False,False,False,False,False,alonso,Spanish,mclaren,6,4,68,3,2,138,5,11,-0.107,26
2007,11,hungaroring,False,False,False,False,False,kubica,Polish,bmw_sauber,7,5,24,0,6,61,0,2,1.095,22
2007,11,hungaroring,False,False,False,False,False,trulli,Italian,toyota,8,10,7,0,12,9,0,6,1.425,33
2007,11,hungaroring,False,False,False,False,False,webber,Australian,red_bull,9,9,8,0,10,16,0,5,1.475,30
2007,11,hungaroring,False,False,False,False,False,coulthard,British,red_bull,10,11,8,0,11,16,0,5,0.937,36
2007,11,hungaroring,False,False,False,False,False,kovalainen,Finnish,renault,11,8,15,0,8,32,0,3,0.998,25
2007,11,hungaroring,False,False,False,False,False,wurz,Austrian,williams,12,14,13,0,9,18,0,4,1.084,33
2007,11,hungaroring,False,False,False,False,False,fisichella,Italian,renault,13,12,17,0,7,32,0,3,1.298,34
2007,11,hungaroring,False,False,False,False,False,massa,Brazilian,ferrari,14,13,59,2,3,111,5,1,1.24,26
2007,11,hungaroring,False,False,False,False,False,davidson,British,super_aguri,15,20,0,0,20,4,0,7,1.346,28
2007,11,hungaroring,False,False,False,False,False,liuzzi,Italian,toro_rosso,16,19,0,0,23,0,0,9,2.212,26
2007,11,hungaroring,False,False,False,False,False,button,British,honda,17,21,1,0,16,1,0,8,1.956,27
2007,11,hungaroring,False,False,False,False,False,barrichello,Brazilian,honda,18,18,0,0,18,1,0,8,2.096,35
2007,11,hungaroring,False,False,False,False,False,sato,Japanese,super_aguri,19,15,4,0,14,4,0,7,2.362,30
2007,11,hungaroring,False,False,False,False,False,vettel,German,toro_rosso,20,16,1,0,17,0,0,9,2.396,20
2007,11,hungaroring,False,False,False,False,False,sutil,German,spyker,21,17,0,0,21,0,0,10,2.956,24
2007,11,hungaroring,False,False,False,False,False,yamamoto,Japanese,spyker,22,22,0,0,0,0,0,10,3.993,25
