season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2012,17,buddh,False,False,False,False,False,vettel,German,red_bull,1,1,215,4,1,367,6,1,0.0,25
2012,17,buddh,False,False,False,False,False,webber,Australian,red_bull,2,3,152,2,5,367,6,1,0.044,36
2012,17,buddh,False,False,False,False,False,hamilton,British,mclaren,3,4,153,3,4,284,5,3,0.261,27
2012,17,buddh,False,False,False,False,False,button,British,mclaren,4,5,131,2,6,284,5,3,0.376,32
2012,17,buddh,False,False,False,False,False,alonso,Spanish,ferrari,5,2,209,3,2,290,3,2,0.49,31
2012,17,buddh,False,False,False,False,False,massa,Brazilian,ferrari,6,6,81,0,9,290,3,2,0.574,31
2012,17,buddh,False,False,False,False,False,raikkonen,Finnish,lotus_f1,7,7,167,0,3,255,0,4,0.953,33
2012,17,buddh,False,False,False,False,False,perez,Mexican,sauber,8,24,66,0,10,116,0,6,1.077,22
2012,17,buddh,False,False,False,False,False,maldonado,Venezuelan,williams,9,16,33,1,15,58,1,8,1.43,27
2012,17,buddh,False,False,False,False,False,grosjean,French,lotus_f1,11,9,88,0,8,255,0,4,0.853,26
2012,17,buddh,False,False,False,False,False,hulkenberg,German,force_india,12,8,45,0,12,89,0,7,0.958,25
2012,17,buddh,False,False,False,False,False,bruno_senna,Brazilian,williams,13,10,25,0,16,58,1,8,1.048,29
2012,17,buddh,False,False,False,False,False,michael_schumacher,German,mercedes,14,22,43,0,14,136,1,5,1.291,43
2012,17,buddh,False,False,False,False,False,ricciardo,Australian,toro_rosso,15,13,9,0,18,21,0,9,1.494,23
2012,17,buddh,False,False,False,False,False,resta,British,force_india,16,12,44,0,13,89,0,7,1.706,26
2012,17,buddh,False,False,False,False,False,kobayashi,Japanese,sauber,17,14,50,0,11,116,0,6,1.936,26
2012,17,buddh,False,False,False,False,False,vergne,French,toro_rosso,18,15,12,0,17,21,0,9,2.242,22
2012,17,buddh,False,False,False,False,False,petrov,Russian,caterham,19,17,0,0,21,0,0,11,3.473,28
2012,17,buddh,False,False,False,False,False,kovalainen,Finnish,caterham,20,18,0,0,20,0,0,11,4.217,31
2012,17,buddh,False,False,False,False,False,glock,German,marussia,21,20,0,0,19,0,0,10,4.33,30
2012,17,buddh,False,False,False,False,False,rosa,Spanish,hrt,22,23,0,0,25,0,0,12,5.309,41
2012,17,buddh,False,False,False,False,False,karthikeyan,Indian,hrt,23,21,0,0,24,0,0,12,5.31,35
2012,17,buddh,False,False,False,False,False,pic,French,marussia,24,19,0,0,23,0,0,10,5.379,22
