season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2012,14,marina_bay,True,False,False,False,False,hamilton,British,mclaren,1,24,142,3,2,243,5,2,0.0,27
2012,14,marina_bay,True,False,False,False,False,maldonado,Venezuelan,williams,2,22,29,1,15,54,1,8,0.442,27
2012,14,marina_bay,True,False,False,False,False,vettel,German,red_bull,3,1,140,1,4,272,3,1,0.543,25
2012,14,marina_bay,True,False,False,False,False,button,British,mclaren,4,2,101,2,6,243,5,2,0.577,32
2012,14,marina_bay,True,False,False,False,False,alonso,Spanish,ferrari,5,3,179,3,1,226,3,3,0.854,31
2012,14,marina_bay,True,False,False,False,False,resta,British,force_india,6,4,32,0,13,63,0,7,0.879,26
2012,14,marina_bay,True,False,False,False,False,webber,Australian,red_bull,7,11,132,2,5,272,3,1,1.113,36
2012,14,marina_bay,True,False,False,False,False,grosjean,French,lotus_f1,8,7,76,0,8,217,0,4,1.426,26
2012,14,marina_bay,True,False,False,False,False,hulkenberg,German,force_india,11,14,31,0,14,63,0,7,1.613,25
2012,14,marina_bay,True,False,False,False,False,raikkonen,Finnish,lotus_f1,12,6,141,0,3,217,0,4,1.899,32
2012,14,marina_bay,True,False,False,False,False,massa,Brazilian,ferrari,13,8,47,0,10,226,3,3,1.982,31
2012,14,marina_bay,True,False,False,False,False,perez,Mexican,sauber,14,10,65,0,9,100,0,6,2.143,22
2012,14,marina_bay,True,False,False,False,False,ricciardo,Australian,toro_rosso,15,9,4,0,18,12,0,9,2.412,23
2012,14,marina_bay,True,False,False,False,False,vergne,French,toro_rosso,16,20,8,0,17,12,0,9,2.487,22
2012,14,marina_bay,True,False,False,False,False,kobayashi,Japanese,sauber,17,13,35,0,12,100,0,6,3.571,26
2012,14,marina_bay,True,False,False,False,False,petrov,Russian,caterham,18,19,0,0,20,0,0,10,4.484,28
2012,14,marina_bay,True,False,False,False,False,kovalainen,Finnish,caterham,19,15,0,0,19,0,0,10,4.775,30
2012,14,marina_bay,True,False,False,False,False,glock,German,marussia,20,12,0,0,22,0,0,11,5.008,30
2012,14,marina_bay,True,False,False,False,False,pic,French,marussia,21,16,0,0,23,0,0,11,5.4,22
2012,14,marina_bay,True,False,False,False,False,karthikeyan,Indian,hrt,23,23,0,0,24,0,0,12,6.01,35
2012,14,marina_bay,True,False,False,False,False,rosa,Spanish,hrt,24,17,0,0,25,0,0,12,6.993,41
