season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
1991,12,monza,True,False,False,False,False,senna,Brazilian,mclaren,1,2,71,6,1,99,6,1,0.0,31
1991,12,monza,True,False,False,False,False,mansell,British,williams,2,1,49,3,2,83,4,2,0.133,38
1991,12,monza,True,False,False,False,False,berger,Austrian,mclaren,3,4,28,0,4,99,6,1,0.232,32
1991,12,monza,True,False,False,False,False,patrese,Italian,williams,4,21,34,1,3,83,4,2,0.258,37
1991,12,monza,True,False,False,False,False,prost,French,ferrari,5,3,21,0,6,35,0,3,0.711,36
1991,12,monza,True,False,False,False,False,alesi,French,ferrari,6,20,14,0,7,35,0,3,0.776,27
1991,12,monza,True,False,False,False,False,michael_schumacher,German,benetton,7,5,0,0,0,30,1,4,1.357,22
1991,12,monza,True,False,False,False,False,piquet,Brazilian,benetton,8,6,22,1,5,30,1,4,1.612,39
1991,12,monza,True,False,False,False,False,moreno,Brazilian,jordan,9,25,8,0,10,13,0,5,1.988,32
1991,12,monza,True,False,False,False,False,martini,Italian,minardi,10,24,3,0,13,3,0,8,2.18,30
1991,12,monza,True,False,False,False,False,blundell,British,brabham,11,12,1,0,17,1,0,11,2.359,25
1991,12,monza,True,False,False,False,False,capelli,Italian,leyton,12,8,1,0,19,1,0,10,2.56,28
1991,12,monza,True,False,False,False,False,modena,Italian,tyrrell,13,19,9,0,8,11,0,6,2.587,28
1991,12,monza,True,False,False,False,False,cesaris,Italian,jordan,14,7,9,0,9,13,0,5,2.807,32
1991,12,monza,True,False,False,False,False,satoru_nakajima,Japanese,tyrrell,15,22,2,0,14,11,0,6,3.151,38
1991,12,monza,True,False,False,False,False,pirro,Italian,dallara,16,10,1,0,16,5,0,7,3.168,29
1991,12,monza,True,False,False,False,False,morbidelli,Italian,minardi,17,9,0,0,23,3,0,8,3.173,23
1991,12,monza,True,False,False,False,False,gugelmin,Brazilian,leyton,18,15,0,0,25,1,0,10,3.277,28
1991,12,monza,True,False,False,False,False,brundle,British,brabham,19,13,0,0,29,1,0,11,3.529,32
1991,12,monza,True,False,False,False,False,lehto,Finnish,dallara,20,18,4,0,11,5,0,7,3.611,25
1991,12,monza,True,False,False,False,False,boutsen,Belgian,ligier,21,26,0,0,22,0,0,14,4.063,34
1991,12,monza,True,False,False,False,False,comas,French,ligier,22,11,0,0,27,0,0,14,4.306,27
1991,12,monza,True,False,False,False,False,larini,Italian,lambo,23,16,0,0,26,0,0,15,4.603,27
1991,12,monza,True,False,False,False,False,bernard,French,lola,24,23,1,0,18,1,0,12,4.757,27
1991,12,monza,True,False,False,False,False,hakkinen,Finnish,team_lotus,25,14,2,0,15,3,0,9,4.827,22
1991,12,monza,True,False,False,False,False,grouillard,French,fondmetal,26,17,0,0,0,0,0,17,5.302,33
