season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
1991,2,interlagos,False,False,False,True,True,senna,Brazilian,mclaren,1,1,10,1,1,10,1,1,0.0,31
1991,2,interlagos,False,False,False,True,True,patrese,Italian,williams,2,2,0,0,14,0,0,12,0.383,36
1991,2,interlagos,False,False,False,True,True,mansell,British,williams,3,14,0,0,20,0,0,12,0.451,37
1991,2,interlagos,False,False,False,True,True,berger,Austrian,mclaren,4,3,0,0,19,10,1,1,1.079,31
1991,2,interlagos,False,False,False,True,True,alesi,French,ferrari,5,6,0,0,12,6,0,2,1.209,26
1991,2,interlagos,False,False,False,True,True,prost,French,ferrari,6,4,6,0,2,6,0,2,1.347,36
1991,2,interlagos,False,False,False,True,True,piquet,Brazilian,benetton,7,5,4,0,3,4,0,4,2.185,38
1991,2,interlagos,False,False,False,True,True,gugelmin,Brazilian,leyton,8,24,0,0,21,0,0,14,2.272,27
1991,2,interlagos,False,False,False,True,True,modena,Italian,tyrrell,9,21,3,0,4,5,0,3,2.455,27
1991,2,interlagos,False,False,False,True,True,gachot,Belgian,jordan,10,13,0,0,10,0,0,9,2.49,28
1991,2,interlagos,False,False,False,True,True,bernard,French,larrousse,11,18,0,0,26,1,0,5,2.899,26
1991,2,interlagos,False,False,False,True,True,pirro,Italian,dallara,12,11,0,0,23,0,0,16,2.913,29
1991,2,interlagos,False,False,False,True,True,cesaris,Italian,jordan,13,20,0,0,0,0,0,9,2.947,31
1991,2,interlagos,False,False,False,True,True,moreno,Brazilian,benetton,14,7,0,0,15,4,0,4,2.968,32
1991,2,interlagos,False,False,False,True,True,capelli,Italian,leyton,15,22,0,0,17,0,0,14,3.125,27
1991,2,interlagos,False,False,False,True,True,satoru_nakajima,Japanese,tyrrell,16,23,2,0,5,5,0,3,3.154,38
1991,2,interlagos,False,False,False,True,True,suzuki,Japanese,larrousse,17,26,1,0,6,1,0,5,3.44,30
1991,2,interlagos,False,False,False,True,True,boutsen,Belgian,ligier,18,10,0,0,18,0,0,15,3.476,33
1991,2,interlagos,False,False,False,True,True,lehto,Finnish,dallara,19,19,0,0,25,0,0,16,3.562,25
1991,2,interlagos,False,False,False,True,True,martini,Italian,minardi,20,16,0,0,9,0,0,8,3.783,29
1991,2,interlagos,False,False,False,True,True,morbidelli,Italian,minardi,21,8,0,0,24,0,0,8,4.11,23
1991,2,interlagos,False,False,False,True,True,hakkinen,Finnish,team_lotus,22,9,0,0,13,0,0,11,4.219,22
1991,2,interlagos,False,False,False,True,True,comas,French,ligier,23,15,0,0,29,0,0,15,4.776,27
1991,2,interlagos,False,False,False,True,True,tarquini,Italian,ags,24,25,0,0,8,0,0,7,4.827,29
1991,2,interlagos,False,False,False,True,True,blundell,British,brabham,25,17,0,0,22,0,0,10,4.838,24
1991,2,interlagos,False,False,False,True,True,brundle,British,brabham,26,12,0,0,11,0,0,10,4.888,31
