season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
1989,5,phoenix,False,False,False,False,False,senna,Brazilian,mclaren,1,15,27,3,1,47,3,1,0.0,29
1989,5,phoenix,False,False,False,False,False,prost,French,mclaren,2,1,20,0,2,47,3,1,1.409,34
1989,5,phoenix,False,False,False,False,False,nannini,Italian,benetton,3,24,8,0,4,11,0,2,1.691,29
1989,5,phoenix,False,False,False,False,False,mansell,British,ferrari,4,18,9,1,3,9,1,3,1.819,35
1989,5,phoenix,False,False,False,False,False,brundle,British,brabham,5,16,1,0,15,5,0,6,1.852,30
1989,5,phoenix,False,False,False,False,False,caffi,Italian,dallara,6,11,3,0,10,3,0,9,2.052,25
1989,5,phoenix,False,False,False,False,False,modena,Italian,brabham,7,17,4,0,7,5,0,6,2.178,26
1989,5,phoenix,False,False,False,False,False,berger,Austrian,ferrari,8,10,0,0,30,9,1,3,2.256,29
1989,5,phoenix,False,False,False,False,False,alboreto,Italian,tyrrell,9,23,6,0,6,7,0,5,2.383,32
1989,5,phoenix,False,False,False,False,False,warwick,British,arrows,10,25,4,0,9,4,0,8,2.384,34
1989,5,phoenix,False,False,False,False,False,capelli,Italian,march,11,21,0,0,21,4,0,7,2.385,26
1989,5,phoenix,False,False,False,False,False,alliot,French,larrousse,12,26,0,0,24,0,0,14,2.454,34
1989,5,phoenix,False,False,False,False,False,cesaris,Italian,dallara,13,8,0,0,19,3,0,9,2.541,30
1989,5,phoenix,False,False,False,False,False,patrese,Italian,williams,14,2,6,0,5,9,0,4,2.687,35
1989,5,phoenix,False,False,False,False,False,martini,Italian,minardi,15,19,0,0,27,0,0,16,2.923,28
1989,5,phoenix,False,False,False,False,False,boutsen,Belgian,williams,16,6,3,0,11,9,0,4,2.936,31
1989,5,phoenix,False,False,False,False,False,cheever,American,arrows,17,3,0,0,16,4,0,8,3.106,31
1989,5,phoenix,False,False,False,False,False,gugelmin,Brazilian,march,18,22,4,0,8,4,0,7,3.216,26
1989,5,phoenix,False,False,False,False,False,johansson,Swedish,onyx,19,13,0,0,0,0,0,19,3.262,32
1989,5,phoenix,False,False,False,False,False,sala,Spanish,minardi,20,14,0,0,26,0,0,16,3.616,30
1989,5,phoenix,False,False,False,False,False,palmer,British,tyrrell,21,9,1,0,13,7,0,5,3.633,32
1989,5,phoenix,False,False,False,False,False,piquet,Brazilian,team_lotus,22,12,0,0,20,0,0,12,3.637,36
1989,5,phoenix,False,False,False,False,False,satoru_nakajima,Japanese,team_lotus,23,20,0,0,18,0,0,12,3.674,36
1989,5,phoenix,False,False,False,False,False,tarquini,Italian,ags,24,7,1,0,14,1,0,10,3.682,27
1989,5,phoenix,False,False,False,False,False,herbert,British,benetton,25,5,3,0,12,11,0,2,3.698,24
1989,5,phoenix,False,False,False,False,False,danner,German,rial,26,4,0,0,22,0,0,13,3.74,31
