season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
1989,14,jerez,True,False,False,False,False,senna,Brazilian,mclaren,1,1,51,5,2,128,9,1,0.0,29
1989,14,jerez,True,False,False,False,False,berger,Austrian,ferrari,2,2,15,1,7,53,3,2,0.274,30
1989,14,jerez,True,False,False,False,False,prost,French,mclaren,3,3,75,4,1,128,9,1,1.077,34
1989,14,jerez,True,False,False,False,False,martini,Italian,minardi,4,19,4,0,19,5,0,11,1.188,28
1989,14,jerez,True,False,False,False,False,alliot,French,larrousse,5,6,0,0,29,0,0,16,1.417,35
1989,14,jerez,True,False,False,False,False,patrese,Italian,williams,6,5,28,0,4,52,1,3,1.486,35
1989,14,jerez,True,False,False,False,False,piquet,Brazilian,team_lotus,7,8,9,0,8,9,0,7,1.631,37
1989,14,jerez,True,False,False,False,False,brundle,British,brabham,8,14,2,0,23,6,0,10,1.842,30
1989,14,jerez,True,False,False,False,False,alesi,French,tyrrell,9,4,5,0,13,13,0,5,2.072,25
1989,14,jerez,True,False,False,False,False,pirro,Italian,benetton,10,12,0,0,28,22,0,4,2.276,27
1989,14,jerez,True,False,False,False,False,larini,Italian,osella,11,25,0,0,0,0,0,17,2.329,25
1989,14,jerez,True,False,False,False,False,modena,Italian,brabham,12,24,4,0,17,6,0,10,2.535,26
1989,14,jerez,True,False,False,False,False,palmer,British,tyrrell,13,10,2,0,22,13,0,5,2.761,32
1989,14,jerez,True,False,False,False,False,nannini,Italian,benetton,14,23,17,0,6,22,0,4,2.814,30
1989,14,jerez,True,False,False,False,False,cesaris,Italian,dallara,15,7,4,0,15,8,0,8,2.895,30
1989,14,jerez,True,False,False,False,False,warwick,British,arrows,16,9,6,0,12,12,0,6,2.931,35
1989,14,jerez,True,False,False,False,False,lehto,Finnish,onyx,17,21,0,0,0,6,0,9,2.952,23
1989,14,jerez,True,False,False,False,False,satoru_nakajima,Japanese,team_lotus,18,26,0,0,27,9,0,7,3.018,36
1989,14,jerez,True,False,False,False,False,capelli,Italian,march,19,20,0,0,30,4,0,12,3.11,26
1989,14,jerez,True,False,False,False,False,sala,Spanish,minardi,20,16,1,0,26,5,0,11,3.152,30
1989,14,jerez,True,False,False,False,False,boutsen,Belgian,williams,21,17,24,1,5,52,1,3,3.366,32
1989,14,jerez,True,False,False,False,False,cheever,American,arrows,22,11,6,0,9,12,0,6,3.438,31
1989,14,jerez,True,False,False,False,False,caffi,Italian,dallara,23,13,4,0,18,8,0,8,3.472,25
1989,14,jerez,True,False,False,False,False,grouillard,French,ligier,24,18,1,0,24,3,0,14,3.64,31
1989,14,jerez,True,False,False,False,False,ghinzani,Italian,osella,25,22,0,0,0,0,0,17,3.712,37
1989,14,jerez,True,False,False,False,False,gugelmin,Brazilian,march,26,15,4,0,16,4,0,12,4.416,26
