season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2013,9,nurburgring,True,False,False,False,False,hamilton,British,mercedes,1,5,89,0,4,171,2,2,0.0,28
2013,9,nurburgring,True,False,False,False,False,vettel,German,red_bull,2,1,132,3,1,219,3,1,0.103,26
2013,9,nurburgring,True,False,False,False,False,webber,Australian,red_bull,3,7,87,0,5,219,3,1,0.21,36
2013,9,nurburgring,True,False,False,False,False,raikkonen,Finnish,lotus_f1,4,2,98,1,3,124,1,4,0.494,33
2013,9,nurburgring,True,False,False,False,False,grosjean,French,lotus_f1,5,3,26,0,9,124,1,4,0.561,27
2013,9,nurburgring,True,False,False,False,False,ricciardo,Australian,toro_rosso,6,12,11,0,14,24,0,7,1.13,24
2013,9,nurburgring,True,False,False,False,False,massa,Brazilian,ferrari,7,22,57,0,7,168,2,3,1.728,32
2013,9,nurburgring,True,False,False,False,False,alonso,Spanish,ferrari,8,4,111,2,2,168,2,3,1.811,31
2013,9,nurburgring,True,False,False,False,False,rosberg,German,mercedes,11,9,82,2,6,171,2,2,0.928,28
2013,9,nurburgring,True,False,False,False,False,resta,British,force_india,12,11,36,0,8,59,0,5,1.299,27
2013,9,nurburgring,True,False,False,False,False,perez,Mexican,mclaren,13,8,12,0,13,37,0,6,1.535,23
2013,9,nurburgring,True,False,False,False,False,gutierrez,Mexican,sauber,14,14,0,0,18,6,0,8,1.612,21
2013,9,nurburgring,True,False,False,False,False,sutil,German,force_india,15,13,23,0,11,59,0,5,1.612,30
2013,9,nurburgring,True,False,False,False,False,vergne,French,toro_rosso,16,20,13,0,12,24,0,7,1.706,23
2013,9,nurburgring,True,False,False,False,False,bottas,Finnish,williams,17,16,0,0,17,0,0,9,2.295,23
2013,9,nurburgring,True,False,False,False,False,maldonado,Venezuelan,williams,18,15,0,0,16,0,0,9,2.309,28
2013,9,nurburgring,True,False,False,False,False,jules_bianchi,French,marussia,19,21,0,0,19,0,0,10,3.665,23
2013,9,nurburgring,True,False,False,False,False,garde,Dutch,caterham,20,18,0,0,22,0,0,11,4.336,28
2013,9,nurburgring,True,False,False,False,False,chilton,British,marussia,21,19,0,0,21,0,0,10,4.7,22
2013,9,nurburgring,True,False,False,False,False,pic,French,caterham,22,17,0,0,20,0,0,11,3.539,23
