season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2000,14,monza,True,False,False,False,False,michael_schumacher,German,ferrari,1,1,68,5,2,117,6,2,0.0,31
2000,14,monza,True,False,False,False,False,barrichello,Brazilian,ferrari,2,17,49,1,4,117,6,2,0.027,28
2000,14,monza,True,False,False,False,False,hakkinen,Finnish,mclaren,3,2,74,4,1,135,7,1,0.197,31
2000,14,monza,True,False,False,False,False,villeneuve,Canadian,bar,4,14,11,0,7,12,0,6,0.468,29
2000,14,monza,True,False,False,False,False,coulthard,British,mclaren,5,18,61,3,3,135,7,1,0.52,29
2000,14,monza,True,False,False,False,False,trulli,Italian,jordan,6,19,6,0,10,13,0,5,0.707,26
2000,14,monza,True,False,False,False,False,ralf_schumacher,German,williams,7,3,20,0,5,30,0,3,0.746,25
2000,14,monza,True,False,False,False,False,frentzen,German,jordan,8,20,7,0,9,13,0,5,1.016,33
2000,14,monza,True,False,False,False,False,fisichella,Italian,benetton,9,11,18,0,6,18,0,4,1.019,27
2000,14,monza,True,False,False,False,False,rosa,Spanish,arrows,10,21,2,0,14,4,0,8,1.044,29
2000,14,monza,True,False,False,False,False,verstappen,Dutch,arrows,11,4,2,0,13,4,0,8,1.05,28
2000,14,monza,True,False,False,False,False,button,British,williams,12,15,10,0,8,30,0,3,1.137,20
2000,14,monza,True,False,False,False,False,wurz,Austrian,benetton,13,5,0,0,18,18,0,4,1.38,26
2000,14,monza,True,False,False,False,False,irvine,British,jaguar,14,22,3,0,12,3,0,9,1.481,34
2000,14,monza,True,False,False,False,False,salo,Finnish,sauber,15,7,6,0,11,6,0,7,1.552,33
2000,14,monza,True,False,False,False,False,diniz,Brazilian,sauber,16,8,0,0,16,6,0,7,1.554,30
2000,14,monza,True,False,False,False,False,zonta,Brazilian,bar,17,6,1,0,15,12,0,6,1.567,24
2000,14,monza,True,False,False,False,False,herbert,British,jaguar,18,16,0,0,17,3,0,9,1.618,36
2000,14,monza,True,False,False,False,False,alesi,French,prost,19,12,0,0,22,0,0,11,1.788,36
2000,14,monza,True,False,False,False,False,heidfeld,German,prost,20,13,0,0,20,0,0,11,1.855,23
2000,14,monza,True,False,False,False,False,gene,Spanish,minardi,21,9,0,0,19,0,0,10,2.566,26
2000,14,monza,True,False,False,False,False,mazzacane,Argentine,minardi,22,10,0,0,21,0,0,10,3.59,25
