season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
1986,13,monza,False,False,True,False,False,fabi,Italian,benetton,1,12,2,0,15,8,0,6,0.0,31
1986,13,monza,False,False,True,False,False,prost,French,mclaren,2,18,53,3,2,72,3,2,0.436,31
1986,13,monza,False,False,True,False,False,mansell,British,williams,3,2,55,4,1,102,7,1,0.804,33
1986,13,monza,False,False,True,False,False,berger,Austrian,benetton,4,5,6,0,10,8,0,6,0.807,27
1986,13,monza,False,False,True,False,False,senna,Brazilian,team_lotus,5,27,48,2,3,50,2,3,0.838,26
1986,13,monza,False,False,True,False,False,piquet,Brazilian,williams,6,1,47,3,4,102,7,1,1.059,34
1986,13,monza,False,False,True,False,False,warwick,British,brabham,7,21,0,0,20,2,0,9,1.097,32
1986,13,monza,False,False,True,False,False,keke_rosberg,Finnish,mclaren,8,4,19,0,5,72,3,2,1.3,37
1986,13,monza,False,False,True,False,False,alboreto,Italian,ferrari,9,13,12,0,9,26,0,5,1.471,29
1986,13,monza,False,False,True,False,False,patrese,Italian,brabham,10,25,2,0,16,2,0,9,2.033,32
1986,13,monza,False,False,True,False,False,arnoux,French,ligier,11,16,14,0,8,28,0,4,2.109,38
1986,13,monza,False,False,True,False,False,johansson,Swedish,ferrari,12,3,14,0,7,26,0,5,2.344,29
1986,13,monza,False,False,True,False,False,boutsen,Belgian,arrows,13,7,0,0,19,1,0,10,2.676,29
1986,13,monza,False,False,True,False,False,alliot,French,ligier,14,19,0,0,25,28,0,4,3.191,32
1986,13,monza,False,False,True,False,False,tambay,French,lola,15,24,2,0,14,5,0,8,3.73,37
1986,13,monza,False,False,True,False,False,danner,German,arrows,16,8,1,0,18,1,0,10,3.845,28
1986,13,monza,False,False,True,False,False,dumfries,British,team_lotus,17,20,2,0,13,50,2,3,3.946,28
1986,13,monza,False,False,True,False,False,jones,Australian,lola,18,6,3,0,12,5,0,8,3.965,39
1986,13,monza,False,False,True,False,False,nannini,Italian,minardi,19,22,0,0,28,0,0,13,4.612,27
1986,13,monza,False,False,True,False,False,brundle,British,tyrrell,20,10,5,0,11,6,0,7,5.047,27
1986,13,monza,False,False,True,False,False,cesaris,Italian,minardi,21,14,0,0,29,0,0,13,5.483,27
1986,13,monza,False,False,True,False,False,palmer,British,zakspeed,22,17,0,0,21,0,0,11,5.581,29
1986,13,monza,False,False,True,False,False,streiff,French,tyrrell,23,9,1,0,17,6,0,7,6.121,31
1986,13,monza,False,False,True,False,False,rothengatter,Dutch,zakspeed,24,26,0,0,22,0,0,11,6.826,31
1986,13,monza,False,False,True,False,False,capelli,Italian,ags,25,15,0,0,0,0,0,0,9.766,23
1986,13,monza,False,False,True,False,False,ghinzani,Italian,osella,26,23,0,0,26,0,0,12,12.05,34
1986,13,monza,False,False,True,False,False,caffi,Italian,osella,27,11,0,0,0,0,0,12,12.822,22
