season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2015,8,red_bull_ring,False,False,False,False,False,hamilton,British,mercedes,1,2,151,4,1,285,6,1,0.0,30
2015,8,red_bull_ring,False,False,False,False,False,rosberg,German,mercedes,2,1,134,2,2,285,6,1,0.179,29
2015,8,red_bull_ring,False,False,False,False,False,vettel,German,ferrari,3,4,108,1,3,180,1,2,0.355,27
2015,8,red_bull_ring,False,False,False,False,False,massa,Brazilian,williams,4,3,47,0,6,104,0,3,0.737,34
2015,8,red_bull_ring,False,False,False,False,False,hulkenberg,German,force_india,5,6,10,0,12,21,0,7,0.823,27
2015,8,red_bull_ring,False,False,False,False,False,bottas,Finnish,williams,6,5,57,0,5,104,0,3,0.864,25
2015,8,red_bull_ring,False,False,False,False,False,max_verstappen,Dutch,toro_rosso,7,8,6,0,14,15,0,8,1.157,17
2015,8,red_bull_ring,False,False,False,False,False,nasr,Brazilian,sauber,8,11,16,0,10,21,0,6,1.197,22
2015,8,red_bull_ring,False,False,False,False,False,grosjean,French,lotus_f1,9,15,17,0,9,23,0,5,1.465,29
2015,8,red_bull_ring,False,False,False,False,False,maldonado,Venezuelan,lotus_f1,10,7,6,0,15,23,0,5,1.919,30
2015,8,red_bull_ring,False,False,False,False,False,ericsson,Swedish,sauber,11,13,5,0,16,21,0,6,1.971,24
2015,8,red_bull_ring,False,False,False,False,False,sainz,Spanish,toro_rosso,12,16,9,0,13,15,0,8,2.01,20
2015,8,red_bull_ring,False,False,False,False,False,perez,Mexican,force_india,13,9,11,0,11,21,0,7,4.067,25
2015,8,red_bull_ring,False,False,False,False,False,raikkonen,Finnish,ferrari,14,19,72,0,4,180,1,2,4.412,35
2015,8,red_bull_ring,False,False,False,False,False,kvyat,Russian,red_bull,15,12,19,0,8,54,0,4,1.239,21
2015,8,red_bull_ring,False,False,False,False,False,merhi,Spanish,manor,16,14,0,0,19,0,0,10,5.616,24
2015,8,red_bull_ring,False,False,False,False,False,stevens,British,manor,17,18,0,0,20,0,0,10,6.913,23
2015,8,red_bull_ring,False,False,False,False,False,ricciardo,Australian,red_bull,18,10,35,0,7,54,0,4,2.027,25
2015,8,red_bull_ring,False,False,False,False,False,alonso,Spanish,mclaren,19,20,0,0,18,4,0,9,2.281,33
2015,8,red_bull_ring,False,False,False,False,False,button,British,mclaren,20,17,4,0,17,4,0,9,4.177,35
