season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2015,2,sepang,False,False,False,False,False,hamilton,British,mercedes,1,2,25,1,1,43,1,1,0.0,30
2015,2,sepang,False,False,False,False,False,vettel,German,ferrari,2,1,15,0,3,15,0,2,0.074,27
2015,2,sepang,False,False,False,False,False,rosberg,German,mercedes,3,3,18,0,2,43,1,1,0.465,29
2015,2,sepang,False,False,False,False,False,ricciardo,Australian,red_bull,4,10,8,0,6,8,0,5,1.707,25
2015,2,sepang,False,False,False,False,False,kvyat,Russian,red_bull,5,9,0,0,16,8,0,5,2.117,20
2015,2,sepang,False,False,False,False,False,max_verstappen,Dutch,toro_rosso,6,7,0,0,13,2,0,7,2.147,17
2015,2,sepang,False,False,False,False,False,massa,Brazilian,williams,7,6,12,0,4,12,0,4,2.639,33
2015,2,sepang,False,False,False,False,False,bottas,Finnish,williams,8,5,0,0,18,12,0,4,3.345,25
2015,2,sepang,False,False,False,False,False,ericsson,Swedish,sauber,9,19,4,0,8,14,0,3,3.427,24
2015,2,sepang,False,False,False,False,False,grosjean,French,lotus_f1,10,11,0,0,14,0,0,9,3.147,28
2015,2,sepang,False,False,False,False,False,raikkonen,Finnish,ferrari,11,4,0,0,12,15,0,2,-7.661,35
2015,2,sepang,False,False,False,False,False,maldonado,Venezuelan,lotus_f1,12,16,0,0,15,0,0,9,-7.636,30
2015,2,sepang,False,False,False,False,False,hulkenberg,German,force_india,13,14,6,0,7,7,0,6,-6.811,27
2015,2,sepang,False,False,False,False,False,perez,Mexican,force_india,14,13,1,0,10,7,0,6,-6.365,25
2015,2,sepang,False,False,False,False,False,sainz,Spanish,toro_rosso,15,8,2,0,9,2,0,7,-6.133,20
2015,2,sepang,False,False,False,False,False,nasr,Brazilian,sauber,16,12,10,0,5,14,0,3,-8.526,22
2015,2,sepang,False,False,False,False,False,button,British,mclaren,17,17,0,0,11,0,0,8,-8.198,35
2015,2,sepang,False,False,False,False,False,alonso,Spanish,mclaren,18,18,0,0,0,0,0,8,-8.088,33
2015,2,sepang,False,False,False,False,False,merhi,Spanish,manor,19,15,0,0,0,0,0,0,-3.157,24
