season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2015,11,spa,False,False,False,False,False,hamilton,British,mercedes,1,1,202,5,1,383,8,1,0.0,30
2015,11,spa,False,False,False,False,False,rosberg,German,mercedes,2,2,181,3,2,383,8,1,0.458,30
2015,11,spa,False,False,False,False,False,bottas,Finnish,williams,3,9,77,0,4,151,0,3,1.34,25
2015,11,spa,False,False,False,False,False,perez,Mexican,force_india,4,5,15,0,13,39,0,5,1.402,25
2015,11,spa,False,False,False,False,False,ricciardo,Australian,red_bull,5,18,51,0,7,96,0,4,1.442,26
2015,11,spa,False,False,False,False,False,massa,Brazilian,williams,6,6,74,0,6,151,0,3,1.488,34
2015,11,spa,False,False,False,False,False,maldonado,Venezuelan,lotus_f1,7,19,12,0,14,35,0,6,1.557,30
2015,11,spa,False,False,False,False,False,vettel,German,ferrari,8,12,160,2,3,236,2,2,1.628,28
2015,11,spa,False,False,False,False,False,grosjean,French,lotus_f1,9,3,23,0,10,35,0,6,1.364,29
2015,11,spa,False,False,False,False,False,sainz,Spanish,toro_rosso,10,17,9,0,16,31,0,7,2.574,20
2015,11,spa,False,False,False,False,False,hulkenberg,German,force_india,11,20,24,0,9,39,0,5,1.924,28
2015,11,spa,False,False,False,False,False,kvyat,Russian,red_bull,12,4,45,0,8,96,0,4,2.031,21
2015,11,spa,False,False,False,False,False,ericsson,Swedish,sauber,13,10,6,0,18,22,0,8,2.389,24
2015,11,spa,False,False,False,False,False,nasr,Brazilian,sauber,14,11,16,0,12,22,0,8,2.755,23
2015,11,spa,False,False,False,False,False,stevens,British,manor,15,16,0,0,20,0,0,10,5.751,24
2015,11,spa,False,False,False,False,False,merhi,Spanish,manor,17,15,0,0,19,0,0,10,5.902,24
2015,11,spa,False,False,False,False,False,button,British,mclaren,19,14,6,0,17,17,0,9,3.781,35
2015,11,spa,False,False,False,False,False,alonso,Spanish,mclaren,20,13,11,0,15,17,0,9,4.223,34
