season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2005,14,istanbul,False,False,False,False,False,raikkonen,Finnish,mclaren,1,1,61,4,2,105,5,2,0.0,25
2005,14,istanbul,False,False,False,False,False,fisichella,Italian,renault,2,4,30,1,8,117,7,1,0.242,32
2005,14,istanbul,False,False,False,False,False,alonso,Spanish,renault,3,2,87,6,1,117,7,1,0.253,24
2005,14,istanbul,False,False,False,False,False,montoya,Colombian,mclaren,4,3,34,1,5,105,5,2,0.555,29
2005,14,istanbul,False,False,False,False,False,trulli,Italian,toyota,5,6,36,0,4,68,0,4,0.704,31
2005,14,istanbul,False,False,False,False,False,heidfeld,German,williams,6,18,28,0,9,52,0,5,1.132,28
2005,14,istanbul,False,False,False,False,False,webber,Australian,williams,7,20,24,0,10,52,0,5,1.147,28
2005,14,istanbul,False,False,False,False,False,massa,Brazilian,sauber,8,19,8,0,13,14,0,8,1.622,24
2005,14,istanbul,False,False,False,False,False,ralf_schumacher,German,toyota,9,12,32,0,6,68,0,4,1.797,30
2005,14,istanbul,False,False,False,False,False,klien,Austrian,red_bull,10,8,4,0,20,24,0,6,2.166,22
2005,14,istanbul,False,False,False,False,False,barrichello,Brazilian,ferrari,11,10,31,0,7,86,1,3,2.572,33
2005,14,istanbul,False,False,False,False,False,coulthard,British,red_bull,12,7,19,0,12,24,0,6,2.967,34
2005,14,istanbul,False,False,False,False,False,button,British,bar,13,5,19,0,11,20,0,7,3.266,25
2005,14,istanbul,False,False,False,False,False,monteiro,Portuguese,jordan,14,15,6,0,14,11,0,9,3.913,29
2005,14,istanbul,False,False,False,False,False,albers,Dutch,minardi,15,16,4,0,18,7,0,10,5.389,26
