season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2005,17,interlagos,False,False,False,False,False,alonso,Spanish,renault,1,3,111,6,1,152,7,1,0.0,24
2005,17,interlagos,False,False,False,False,False,montoya,Colombian,mclaren,2,1,50,2,4,146,8,2,0.157,30
2005,17,interlagos,False,False,False,False,False,fisichella,Italian,renault,3,5,41,1,6,152,7,1,0.57,32
2005,17,interlagos,False,False,False,False,False,button,British,bar,4,7,30,0,9,31,0,6,0.708,25
2005,17,interlagos,False,False,False,False,False,raikkonen,Finnish,mclaren,5,2,86,6,2,146,8,2,0.793,25
2005,17,interlagos,False,False,False,False,False,klien,Austrian,red_bull,6,9,5,0,18,27,0,7,0.901,22
2005,17,interlagos,False,False,False,False,False,michael_schumacher,German,ferrari,7,4,55,1,3,90,1,3,0.988,36
2005,17,interlagos,False,False,False,False,False,massa,Brazilian,sauber,8,11,8,0,14,17,0,8,1.163,24
2005,17,interlagos,False,False,False,False,False,barrichello,Brazilian,ferrari,9,6,35,0,8,90,1,3,1.195,33
2005,17,interlagos,False,False,False,False,False,ralf_schumacher,German,toyota,10,8,37,0,7,80,0,4,1.297,30
2005,17,interlagos,False,False,False,False,False,monteiro,Portuguese,jordan,11,16,7,0,15,12,0,9,1.399,29
2005,17,interlagos,False,False,False,False,False,webber,Australian,williams,12,17,29,0,10,59,0,5,1.55,29
2005,17,interlagos,False,False,False,False,False,pizzonia,Brazilian,williams,13,19,2,0,22,59,0,5,1.593,25
2005,17,interlagos,False,False,False,False,False,coulthard,British,red_bull,14,20,21,0,12,27,0,7,1.856,34
2005,17,interlagos,False,False,False,False,False,karthikeyan,Indian,jordan,15,15,5,0,17,12,0,9,2.532,28
2005,17,interlagos,False,False,False,False,False,albers,Dutch,minardi,16,14,4,0,19,7,0,10,2.775,26
2005,17,interlagos,False,False,False,False,False,trulli,Italian,toyota,17,13,43,0,5,80,0,4,1.053,31
