season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
1997,5,monaco,False,True,False,False,False,frentzen,German,williams,1,11,10,1,3,30,3,1,0.0,29
1997,5,monaco,False,True,False,False,False,michael_schumacher,German,ferrari,2,1,14,0,2,24,0,2,0.019,28
1997,5,monaco,False,True,False,False,False,villeneuve,Canadian,williams,3,15,20,2,1,30,3,1,0.367,26
1997,5,monaco,False,True,False,False,False,fisichella,Italian,jordan,4,6,3,0,11,7,0,5,0.449,24
1997,5,monaco,False,True,False,False,False,coulthard,British,mclaren,5,19,10,1,4,20,1,3,0.563,26
1997,5,monaco,False,True,False,False,False,ralf_schumacher,German,jordan,6,16,4,0,9,7,0,5,0.727,21
1997,5,monaco,False,True,False,False,False,herbert,British,sauber,7,17,3,0,10,4,0,7,0.889,32
1997,5,monaco,False,True,False,False,False,hakkinen,Finnish,mclaren,8,20,10,0,7,20,1,3,0.903,28
1997,5,monaco,False,True,False,False,False,alesi,French,benetton,9,14,3,0,12,13,0,4,1.047,32
1997,5,monaco,False,True,False,False,False,barrichello,Brazilian,stewart,10,2,0,0,0,0,0,11,1.079,24
1997,5,monaco,False,True,False,False,False,larini,Italian,sauber,11,13,1,0,13,4,0,7,1.252,33
1997,5,monaco,False,True,False,False,False,panis,French,prost,12,4,6,0,8,6,0,6,1.41,30
1997,5,monaco,False,True,False,False,False,damon_hill,British,arrows,13,21,0,0,21,0,0,10,1.458,36
1997,5,monaco,False,True,False,False,False,salo,Finnish,tyrrell,14,5,0,0,15,0,0,8,1.478,30
1997,5,monaco,False,True,False,False,False,irvine,British,ferrari,15,3,10,0,5,24,0,2,1.507,31
1997,5,monaco,False,True,False,False,False,diniz,Brazilian,arrows,16,22,0,0,18,0,0,10,1.644,26
1997,5,monaco,False,True,False,False,False,berger,Austrian,benetton,17,9,10,0,6,13,0,4,1.983,37
1997,5,monaco,False,True,False,False,False,trulli,Italian,minardi,18,18,0,0,16,0,0,9,2.133,22
1997,5,monaco,False,True,False,False,False,magnussen,Danish,stewart,19,7,0,0,19,0,0,11,2.3,23
1997,5,monaco,False,True,False,False,False,katayama,Japanese,minardi,20,10,0,0,20,0,0,9,2.39,33
1997,5,monaco,False,True,False,False,False,nakano,Japanese,prost,21,12,0,0,14,6,0,6,2.745,26
1997,5,monaco,False,True,False,False,False,verstappen,Dutch,tyrrell,22,8,0,0,17,0,0,8,3.074,25
