season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
1984,8,detroit,True,False,False,False,False,piquet,Brazilian,brabham,1,1,9,1,8,9,1,6,0.0,31
1984,8,detroit,True,False,False,False,False,prost,French,mclaren,2,4,0,3,1,0,5,1,0.66,29
1984,8,detroit,True,False,False,False,False,mansell,British,team_lotus,3,14,5,0,11,21,0,4,1.192,30
1984,8,detroit,True,False,False,False,False,alboreto,Italian,ferrari,4,7,0,1,7,0,1,2,1.266,27
1984,8,detroit,True,False,False,False,False,angelis,Italian,team_lotus,5,2,16,0,4,21,0,4,1.454,26
1984,8,detroit,True,False,False,False,False,warwick,British,renault,6,9,13,0,5,21,0,3,1.657,29
1984,8,detroit,True,False,False,False,False,senna,Brazilian,toleman,7,19,5,0,10,5,0,8,1.671,24
1984,8,detroit,True,False,False,False,False,cheever,American,alfa,8,18,3,0,12,6,0,7,2.085,26
1984,8,detroit,True,False,False,False,False,tambay,French,renault,9,11,8,0,9,21,0,3,2.309,34
1984,8,detroit,True,False,False,False,False,lauda,Austrian,mclaren,10,13,24,2,2,0,5,1,2.504,35
1984,8,detroit,True,False,False,False,False,brundle,British,tyrrell,11,6,0,0,26,0,0,15,3.018,25
1984,8,detroit,True,False,False,False,False,cesaris,Italian,ligier,12,16,3,0,14,3,0,10,3.083,25
1984,8,detroit,True,False,False,False,False,boutsen,Belgian,arrows,13,15,3,0,15,3,0,9,3.248,26
1984,8,detroit,True,False,False,False,False,manfred_winkelhock,German,ats,14,25,0,0,21,0,0,14,3.768,32
1984,8,detroit,True,False,False,False,False,arnoux,French,ferrari,15,23,17,0,3,0,1,2,4.251,35
1984,8,detroit,True,False,False,False,False,bellof,German,tyrrell,16,10,0,0,27,0,0,15,4.439,26
1984,8,detroit,True,False,False,False,False,cecotto,Venezuelan,toleman,17,17,0,0,22,5,0,8,5.245,28
1984,8,detroit,True,False,False,False,False,hesnault,French,ligier,18,21,0,0,25,3,0,10,5.353,27
1984,8,detroit,True,False,False,False,False,laffite,French,williams,19,5,0,0,19,0,0,5,5.515,40
1984,8,detroit,True,False,False,False,False,alliot,French,ram,20,12,0,0,24,0,0,13,5.646,29
1984,8,detroit,True,False,False,False,False,keke_rosberg,Finnish,williams,21,8,0,0,6,0,0,5,6.355,35
1984,8,detroit,True,False,False,False,False,surer,Swiss,arrows,22,26,0,0,16,3,0,9,6.763,32
1984,8,detroit,True,False,False,False,False,fabi,Italian,brabham,23,3,0,0,23,9,1,6,6.994,29
1984,8,detroit,True,False,False,False,False,palmer,British,ram,24,24,0,0,20,0,0,13,7.885,27
