season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2006,12,hockenheimring,True,False,False,False,False,raikkonen,Finnish,mclaren,1,3,43,0,4,71,0,3,0.0,26
2006,12,hockenheimring,True,False,False,False,False,michael_schumacher,German,ferrari,2,1,79,4,2,121,4,2,0.135,37
2006,12,hockenheimring,True,False,False,False,False,massa,Brazilian,ferrari,3,2,42,0,5,121,4,2,0.499,25
2006,12,hockenheimring,True,False,False,False,False,button,British,honda,4,4,16,0,7,32,0,4,0.792,26
2006,12,hockenheimring,True,False,False,False,False,fisichella,Italian,renault,5,6,46,1,3,142,7,1,0.824,33
2006,12,hockenheimring,True,False,False,False,False,barrichello,Brazilian,honda,6,16,16,0,8,32,0,4,0.864,34
2006,12,hockenheimring,True,False,False,False,False,alonso,Spanish,renault,7,5,96,6,1,142,7,1,1.212,25
2006,12,hockenheimring,True,False,False,False,False,ralf_schumacher,German,toyota,8,9,13,0,9,21,0,5,1.853,31
2006,12,hockenheimring,True,False,False,False,False,rosa,Spanish,mclaren,9,18,2,0,16,71,0,3,1.866,35
2006,12,hockenheimring,True,False,False,False,False,coulthard,British,red_bull,10,11,10,0,11,11,0,7,2.256,35
2006,12,hockenheimring,True,False,False,False,False,webber,Australian,williams,11,13,6,0,14,10,0,8,1.024,29
2006,12,hockenheimring,True,False,False,False,False,klien,Austrian,red_bull,12,8,1,0,18,11,0,7,1.071,23
2006,12,hockenheimring,True,False,False,False,False,villeneuve,Canadian,bmw_sauber,13,15,7,0,13,20,0,6,1.259,35
2006,12,hockenheimring,True,False,False,False,False,rosberg,German,williams,14,20,4,0,15,10,0,8,1.31,21
2006,12,hockenheimring,True,False,False,False,False,heidfeld,German,bmw_sauber,15,17,13,0,10,20,0,6,1.327,29
2006,12,hockenheimring,True,False,False,False,False,liuzzi,Italian,toro_rosso,16,10,1,0,17,1,0,9,2.329,25
2006,12,hockenheimring,True,False,False,False,False,sato,Japanese,super_aguri,17,14,0,0,22,0,0,11,3.115,29
2006,12,hockenheimring,True,False,False,False,False,monteiro,Portuguese,mf1,18,22,0,0,21,0,0,10,3.766,30
2006,12,hockenheimring,True,False,False,False,False,trulli,Italian,toyota,20,7,8,0,12,21,0,5,1.08,32
2006,12,hockenheimring,True,False,False,False,False,albers,Dutch,mf1,21,21,0,0,20,0,0,10,3.023,27
