season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2006,7,monaco,True,False,False,False,False,alonso,Spanish,renault,1,1,54,3,1,78,4,1,0.0,24
2006,7,monaco,True,False,False,False,False,webber,Australian,williams,2,21,6,0,11,10,0,6,0.12,29
2006,7,monaco,True,False,False,False,False,raikkonen,Finnish,mclaren,3,20,27,0,3,42,0,3,0.178,26
2006,7,monaco,True,False,False,False,False,montoya,Colombian,mclaren,4,2,15,0,7,42,0,3,0.702,30
2006,7,monaco,True,False,False,False,False,barrichello,Brazilian,honda,5,4,8,0,8,24,0,4,1.842,34
2006,7,monaco,True,False,False,False,False,trulli,Italian,toyota,6,17,0,0,16,7,0,7,1.895,31
2006,7,monaco,True,False,False,False,False,coulthard,British,red_bull,7,3,1,0,14,2,0,8,2.464,35
2006,7,monaco,True,False,False,False,False,rosberg,German,williams,8,19,4,0,13,10,0,6,2.674,20
2006,7,monaco,True,False,False,False,False,fisichella,Italian,renault,9,6,24,1,4,78,4,1,3.298,33
2006,7,monaco,True,False,False,False,False,ralf_schumacher,German,toyota,10,8,7,0,9,7,0,7,0.436,30
2006,7,monaco,True,False,False,False,False,klien,Austrian,red_bull,11,18,1,0,15,2,0,8,0.785,23
2006,7,monaco,True,False,False,False,False,liuzzi,Italian,toro_rosso,12,10,0,0,18,0,0,9,1.007,25
2006,7,monaco,True,False,False,False,False,button,British,honda,13,11,16,0,6,24,0,4,1.02,26
2006,7,monaco,True,False,False,False,False,villeneuve,Canadian,bmw_sauber,14,14,6,0,12,12,0,5,1.09,35
2006,7,monaco,True,False,False,False,False,heidfeld,German,bmw_sauber,15,7,6,0,10,12,0,5,1.175,29
2006,7,monaco,True,False,False,False,False,albers,Dutch,mf1,16,12,0,0,19,0,0,10,1.636,27
2006,7,monaco,True,False,False,False,False,monteiro,Portuguese,mf1,17,15,0,0,20,0,0,10,2.031,29
2006,7,monaco,True,False,False,False,False,speed,American,toro_rosso,18,13,0,0,17,0,0,9,2.274,23
2006,7,monaco,True,False,False,False,False,sato,Japanese,super_aguri,19,22,0,0,21,0,0,11,3.314,29
2006,7,monaco,True,False,False,False,False,montagny,French,super_aguri,20,16,0,0,0,0,0,11,3.54,28
