season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2002,16,indianapolis,True,False,False,False,False,michael_schumacher,German,ferrari,1,2,128,10,1,189,13,1,0.0,33
2002,16,indianapolis,True,False,False,False,False,barrichello,Brazilian,ferrari,2,1,61,3,2,189,13,1,0.268,30
2002,16,indianapolis,True,False,False,False,False,coulthard,British,mclaren,3,3,37,1,5,57,1,3,0.623,31
2002,16,indianapolis,True,False,False,False,False,montoya,Colombian,williams,4,4,44,0,3,86,1,2,0.624,27
2002,16,indianapolis,True,False,False,False,False,ralf_schumacher,German,williams,5,16,42,1,4,86,1,2,0.797,27
2002,16,indianapolis,True,False,False,False,False,raikkonen,Finnish,mclaren,6,17,20,0,6,57,1,3,0.843,22
2002,16,indianapolis,True,False,False,False,False,villeneuve,Canadian,bar,7,6,3,0,13,6,0,8,0.948,31
2002,16,indianapolis,True,False,False,False,False,trulli,Italian,renault,8,5,7,0,9,20,0,4,1.098,28
2002,16,indianapolis,True,False,False,False,False,fisichella,Italian,jordan,9,7,7,0,11,7,0,7,1.112,29
2002,16,indianapolis,True,False,False,False,False,heidfeld,German,sauber,10,9,7,0,10,11,0,5,1.163,25
2002,16,indianapolis,True,False,False,False,False,frentzen,German,sauber,11,13,2,0,17,11,0,5,1.293,35
2002,16,indianapolis,True,False,False,False,False,panis,French,bar,12,12,3,0,14,6,0,8,1.371,36
2002,16,indianapolis,True,False,False,False,False,irvine,British,jaguar,13,10,8,0,8,8,0,6,1.492,36
2002,16,indianapolis,True,False,False,False,False,button,British,renault,14,8,13,0,7,20,0,4,1.611,22
2002,16,indianapolis,True,False,False,False,False,sato,Japanese,jordan,15,11,0,0,21,7,0,7,1.857,25
2002,16,indianapolis,True,False,False,False,False,mcnish,British,toyota,16,15,0,0,18,2,0,10,1.933,32
2002,16,indianapolis,True,False,False,False,False,rosa,Spanish,jaguar,17,20,0,0,20,8,0,6,1.949,31
2002,16,indianapolis,True,False,False,False,False,webber,Australian,minardi,18,19,2,0,15,2,0,9,2.338,26
2002,16,indianapolis,True,False,False,False,False,salo,Finnish,toyota,19,14,2,0,16,2,0,10,2.423,35
2002,16,indianapolis,True,False,False,False,False,yoong,Malaysian,minardi,20,18,0,0,19,2,0,9,3.019,26
