season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2004,13,hungaroring,False,False,True,False,False,michael_schumacher,German,ferrari,1,1,110,11,1,184,11,1,0.0,35
2004,13,hungaroring,False,False,True,False,False,barrichello,Brazilian,ferrari,2,2,74,0,2,184,11,1,0.177,32
2004,13,hungaroring,False,False,True,False,False,sato,Japanese,bar,3,6,15,0,9,76,0,3,0.547,27
2004,13,hungaroring,False,False,True,False,False,button,British,bar,4,5,61,0,3,76,0,3,0.554,24
2004,13,hungaroring,False,False,True,False,False,alonso,Spanish,renault,5,3,39,0,5,85,1,2,0.85,23
2004,13,hungaroring,False,False,True,False,False,pizzonia,Brazilian,williams,6,7,2,0,18,47,0,4,1.024,23
2004,13,hungaroring,False,False,True,False,False,montoya,Colombian,williams,7,4,33,0,6,47,0,4,1.053,28
2004,13,hungaroring,False,False,True,False,False,fisichella,Italian,sauber,8,8,13,0,10,18,0,6,1.178,31
2004,13,hungaroring,False,False,True,False,False,trulli,Italian,renault,9,17,46,1,4,85,1,2,1.265,30
2004,13,hungaroring,False,False,True,False,False,raikkonen,Finnish,mclaren,10,20,18,0,8,37,0,5,1.424,24
2004,13,hungaroring,False,False,True,False,False,webber,Australian,jaguar,11,10,7,0,12,7,0,8,1.584,27
2004,13,hungaroring,False,False,True,False,False,coulthard,British,mclaren,12,9,19,0,7,37,0,5,1.751,33
2004,13,hungaroring,False,False,True,False,False,panis,French,toyota,13,11,5,0,14,8,0,7,1.922,37
2004,13,hungaroring,False,False,True,False,False,klien,Austrian,jaguar,14,13,0,0,20,7,0,8,1.972,21
2004,13,hungaroring,False,False,True,False,False,zonta,Brazilian,toyota,15,18,0,0,0,8,0,7,1.989,28
2004,13,hungaroring,False,False,True,False,False,heidfeld,German,jordan,16,12,3,0,16,5,0,9,3.034,27
2004,13,hungaroring,False,False,True,False,False,pantano,Italian,jordan,17,16,0,0,22,5,0,9,3.21,25
2004,13,hungaroring,False,False,True,False,False,baumgartner,Hungarian,minardi,18,15,1,0,19,1,0,10,5.183,23
2004,13,hungaroring,False,False,True,False,False,bruni,Italian,minardi,19,14,0,0,23,1,0,10,5.533,23
