season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2011,18,yas_marina,True,False,True,False,False,vettel,German,red_bull,1,24,374,11,1,595,11,1,0.0,24
2011,18,yas_marina,True,False,True,False,False,hamilton,British,mclaren,2,1,202,2,5,442,5,2,0.141,26
2011,18,yas_marina,True,False,True,False,False,button,British,mclaren,3,3,240,3,2,442,5,2,0.15,31
2011,18,yas_marina,True,False,True,False,False,webber,Australian,red_bull,4,4,221,0,4,595,11,1,0.377,35
2011,18,yas_marina,True,False,True,False,False,alonso,Spanish,ferrari,5,2,227,1,3,325,1,3,0.577,30
2011,18,yas_marina,True,False,True,False,False,massa,Brazilian,ferrari,6,5,98,0,6,325,1,3,1.214,30
2011,18,yas_marina,True,False,True,False,False,rosberg,German,mercedes,7,6,75,0,7,145,0,4,1.292,26
2011,18,yas_marina,True,False,True,False,False,michael_schumacher,German,mercedes,8,7,70,0,8,145,0,4,2.181,42
2011,18,yas_marina,True,False,True,False,False,sutil,German,force_india,9,8,30,0,11,51,0,6,2.287,28
2011,18,yas_marina,True,False,True,False,False,perez,Mexican,sauber,11,11,14,0,16,41,0,7,2.393,21
2011,18,yas_marina,True,False,True,False,False,petrov,Russian,renault,12,13,36,0,9,72,0,5,2.438,27
2011,18,yas_marina,True,False,True,False,False,buemi,Swiss,toro_rosso,13,22,15,0,15,41,0,8,2.528,23
2011,18,yas_marina,True,False,True,False,False,bruno_senna,Brazilian,renault,14,16,2,0,18,72,0,5,2.598,28
2011,18,yas_marina,True,False,True,False,False,alguersuari,Spanish,toro_rosso,15,15,26,0,13,41,0,8,2.681,21
2011,18,yas_marina,True,False,True,False,False,kobayashi,Japanese,sauber,16,10,27,0,12,41,0,7,2.759,25
2011,18,yas_marina,True,False,True,False,False,kovalainen,Finnish,lotus_racing,17,17,0,0,22,0,0,10,4.498,30
2011,18,yas_marina,True,False,True,False,False,trulli,Italian,lotus_racing,18,18,0,0,21,0,0,10,5.403,37
2011,18,yas_marina,True,False,True,False,False,glock,German,virgin,19,19,0,0,25,0,0,12,6.034,29
2011,18,yas_marina,True,False,True,False,False,ricciardo,Australian,hrt,20,21,0,0,27,0,0,11,6.16,22
2011,18,yas_marina,True,False,True,False,False,ambrosio,Belgian,virgin,21,23,0,0,24,0,0,12,6.218,25
2011,18,yas_marina,True,False,True,False,False,liuzzi,Italian,hrt,22,20,0,0,23,0,0,11,6.678,31
2011,18,yas_marina,True,False,True,False,False,maldonado,Venezuelan,williams,23,14,1,0,19,5,0,9,3.279,26
