season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
1994,7,magny_cours,True,False,False,False,False,damon_hill,British,williams,1,2,23,1,2,25,1,3,0.0,33
1994,7,magny_cours,True,False,False,False,False,mansell,British,williams,2,14,0,0,0,25,1,3,0.077,40
1994,7,magny_cours,True,False,False,False,False,michael_schumacher,German,benetton,3,1,56,5,1,57,5,1,0.425,25
1994,7,magny_cours,True,False,False,False,False,alesi,French,ferrari,4,15,13,0,4,32,0,2,0.672,30
1994,7,magny_cours,True,False,False,False,False,berger,Austrian,ferrari,5,3,13,0,3,32,0,2,0.677,34
1994,7,magny_cours,True,False,False,False,False,irvine,British,jordan,6,24,1,0,20,11,0,4,1.159,28
1994,7,magny_cours,True,False,False,False,False,barrichello,Brazilian,jordan,7,16,7,0,5,11,0,4,1.2,22
1994,7,magny_cours,True,False,False,False,False,verstappen,Dutch,benetton,8,23,0,0,0,57,5,1,1.363,22
1994,7,magny_cours,True,False,False,False,False,hakkinen,Finnish,mclaren,9,13,4,0,9,10,0,5,1.486,25
1994,7,magny_cours,True,False,False,False,False,frentzen,German,sauber,10,4,2,0,14,6,0,7,1.548,27
1994,7,magny_cours,True,False,False,False,False,cesaris,Italian,sauber,11,6,3,0,13,6,0,7,1.584,35
1994,7,magny_cours,True,False,False,False,False,brundle,British,mclaren,12,19,6,0,6,10,0,5,1.749,35
1994,7,magny_cours,True,False,False,False,False,panis,French,ligier,13,21,0,0,22,0,0,12,1.762,27
1994,7,magny_cours,True,False,False,False,False,katayama,Japanese,tyrrell,14,12,4,0,11,8,0,6,1.91,31
1994,7,magny_cours,True,False,False,False,False,bernard,French,ligier,15,17,0,0,24,0,0,12,1.954,29
1994,7,magny_cours,True,False,False,False,False,martini,Italian,minardi,16,5,2,0,15,3,0,9,1.966,33
1994,7,magny_cours,True,False,False,False,False,blundell,British,tyrrell,17,10,4,0,8,8,0,6,2.099,28
1994,7,magny_cours,True,False,False,False,False,fittipaldi,Brazilian,footwork,18,8,3,0,12,3,0,8,2.286,23
1994,7,magny_cours,True,False,False,False,False,herbert,British,team_lotus,19,7,0,0,21,0,0,11,2.433,30
1994,7,magny_cours,True,False,False,False,False,comas,French,larrousse,20,11,1,0,18,1,0,10,2.529,30
1994,7,magny_cours,True,False,False,False,False,alboreto,Italian,minardi,21,25,1,0,19,3,0,9,2.608,37
1994,7,magny_cours,True,False,False,False,False,morbidelli,Italian,footwork,22,20,0,0,29,3,0,8,2.654,26
1994,7,magny_cours,True,False,False,False,False,zanardi,Italian,team_lotus,23,26,0,0,26,0,0,11,2.784,27
1994,7,magny_cours,True,False,False,False,False,brabham,Australian,simtek,24,22,0,0,27,0,0,13,3.489,28
1994,7,magny_cours,True,False,False,False,False,beretta,Monegasque,larrousse,25,18,0,0,25,1,0,10,3.581,24
1994,7,magny_cours,True,False,False,False,False,gounon,French,simtek,26,9,0,0,0,0,0,13,5.547,31
